Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9170.1558,NA,6.66670000000000,8.33270000000000,0.00000000000000,0.01700000000000,3.2946,9163.4891,6.6667,6.6667,0.0000,0.0171,6.6666,0.2207,6.4459,-2.3898,9163.4891,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9174.1556,NA,3.99980000000000,4.15550000000000,0.00000000000000,0.01880000000000,3.4503,9170.1558,3.9998,3.9998,0.0000,0.0170,4.0016,0.2066,3.7950,2.5112,9170.1558,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9184.0264,NA,9.87080000000000,8.34540000000000,0.00000000000000,0.01750000000000,1.9249,9174.1556,9.8708,9.8708,0.0000,0.0188,9.8695,0.1885,9.6810,-4.3456,9174.1556,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9186.5932,NA,2.56680000000000,4.16930000000000,0.00000000000000,0.02690000000000,3.5274,9184.0264,2.5668,2.5668,0.0000,0.0175,2.5762,0.1669,2.4093,5.7015,9184.0264,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9190.5970,NA,4.00380000000000,4.14900000000000,0.00000000000000,0.03440000000000,3.6726,9186.5932,4.0038,4.0038,0.0000,0.0269,4.0113,0.1869,3.8244,-1.5822,9186.5932,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9203.0289,NA,12.43190000000000,12.51320000000000,0.00000000000000,0.04860000000000,3.7539,9190.5970,12.4319,12.4319,0.0000,0.0344,12.4461,0.2133,12.2328,-8.5094,9190.5970,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9207.4413,NA,4.41240000000000,4.17000000000000,0.00000000000000,0.01720000000000,3.5115,9203.0289,4.4124,4.4124,0.0000,0.0486,4.3810,0.2269,4.1541,8.2619,9203.0289,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9211.8904,NA,4.44910000000000,4.15360000000000,0.00000000000000,0.01910000000000,3.2160,9207.4413,4.4491,4.4491,0.0000,0.0172,4.4510,0.2296,4.2214,0.2588,9207.4413,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9215.7571,NA,3.86670000000000,4.17740000000000,0.00000000000000,0.01620000000000,3.5267,9211.8904,3.8667,3.8667,0.0000,0.0191,3.8638,0.1799,3.6839,0.2717,9211.8904,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9219.8178,NA,4.06070000000000,4.16460000000000,0.00000000000000,0.03140000000000,3.6306,9215.7571,4.0607,4.0607,0.0000,0.0162,4.0759,0.1985,3.8774,-0.2979,9215.7571,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9223.9726,NA,4.15480000000000,4.17140000000000,0.00000000000000,0.01390000000000,3.6472,9219.8178,4.1548,4.1548,0.0000,0.0314,4.1373,0.2003,3.9370,-0.1107,9219.8178,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9228.1613,NA,4.18870000000000,4.16350000000000,0.00000000000000,0.03160000000000,3.6220,9223.9726,4.1887,4.1887,0.0000,0.0139,4.2064,0.1984,4.0080,-0.0087,9223.9726,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9232.2796,NA,4.11830000000000,4.16660000000000,0.00000000000000,0.03700000000000,3.6703,9228.1613,4.1183,4.1183,0.0000,0.0316,4.1237,0.2023,3.9214,0.0221,9228.1613,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9236.4742,NA,4.19460000000000,4.19010000000000,0.00000000000000,0.03230000000000,3.6658,9232.2796,4.1946,4.1946,0.0000,0.0370,4.1899,0.2084,3.9815,-0.0718,9232.2796,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9240.6898,NA,4.21560000000000,4.14040000000000,0.00000000000000,0.03410000000000,3.5906,9236.4742,4.2156,4.2156,0.0000,0.0323,4.2174,0.2055,4.0119,0.0542,9236.4742,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9244.9138,NA,4.22400000000000,4.16690000000000,0.00000000000000,0.08700000000000,3.5335,9240.6898,4.2240,4.2240,0.0000,0.0341,4.2769,0.2687,4.0082,0.0487,9240.6898,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9249.0251,NA,4.11130000000000,4.16190000000000,0.00000000000000,0.03990000000000,3.5841,9244.9138,4.1113,4.1113,0.0000,0.0870,4.0642,0.2424,3.8218,0.0621,9244.9138,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9253.1362,NA,4.11110000000000,4.18520000000000,0.00000000000000,0.02140000000000,3.6582,9249.0251,4.1111,4.1111,0.0000,0.0399,4.0926,0.2396,3.8530,-0.0739,9249.0251,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9257.3023,NA,4.16610000000000,4.16820000000000,0.00000000000000,0.04620000000000,3.6603,9253.1362,4.1661,4.1661,0.0000,0.0214,4.1909,0.1975,3.9934,-0.0571,9253.1362,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9261.4707,NA,4.16840000000000,4.15140000000000,0.00000000000000,0.04130000000000,3.6433,9257.3023,4.1684,4.1684,0.0000,0.0462,4.1635,0.2129,3.9506,0.0147,9257.3023,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9265.7993,NA,4.32860000000000,4.17230000000000,0.00000000000000,0.01990000000000,3.4870,9261.4707,4.3286,4.3286,0.0000,0.0413,4.3072,0.2202,4.0870,-0.0039,9261.4707,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9269.9524,NA,4.15310000000000,4.16250000000000,0.00000000000000,0.04080000000000,3.4964,9265.7993,4.1531,4.1531,0.0000,0.0199,4.1740,0.1733,4.0007,0.1661,9265.7993,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9274.0043,NA,4.05190000000000,4.17100000000000,0.00000000000000,0.02570000000000,3.6155,9269.9524,4.0519,4.0519,0.0000,0.0408,4.0368,0.2065,3.8303,-0.0179,9269.9524,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9278.3733,NA,4.36900000000000,4.16760000000000,0.00000000000000,0.01810000000000,3.4141,9274.0043,4.3690,4.3690,0.0000,0.0257,4.3614,0.2253,4.1361,-0.1157,9274.0043,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9282.5252,NA,4.15190000000000,4.16570000000000,0.00000000000000,0.36250000000000,3.4279,9278.3733,4.1519,4.1519,0.0000,0.0181,4.4963,0.5558,3.9405,0.2033,9278.3733,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9286.7634,NA,4.23820000000000,4.17410000000000,0.00000000000000,0.01880000000000,3.3638,9282.5252,4.2382,4.2382,0.0000,0.3625,3.8945,0.2823,3.6122,-0.0222,9282.5252,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9290.9660,NA,4.20260000000000,4.16610000000000,0.00000000000000,0.10740000000000,3.3273,9286.7634,4.2026,4.2026,0.0000,0.0188,4.2912,0.3292,3.9620,0.0721,9286.7634,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9295.0527,NA,4.08670000000000,4.16380000000000,0.00000000000000,0.02900000000000,3.4044,9290.9660,4.0867,4.0867,0.0000,0.1074,4.0083,0.2026,3.8057,0.0388,9290.9660,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9299.2726,NA,4.21990000000000,4.17780000000000,0.00000000000000,0.01750000000000,3.3623,9295.0527,4.2199,4.2199,0.0000,0.0290,4.2084,0.2209,3.9875,-0.0911,9295.0527,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9303.4615,NA,4.18890000000000,4.15930000000000,0.00000000000000,0.72210000000000,3.3327,9299.2726,4.1889,4.1889,0.0000,0.0175,4.8935,0.9271,3.9664,0.0606,9299.2726,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9307.5627,NA,4.10120000000000,4.19220000000000,0.00000000000000,0.07540000000000,3.4237,9303.4615,4.1012,4.1012,0.0000,0.7221,3.4545,0.2957,3.1588,-0.0033,9303.4615,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9311.7443,NA,4.18160000000000,4.13280000000000,0.00000000000000,0.07310000000000,3.3749,9307.5627,4.1816,4.1816,0.0000,0.0754,4.1793,0.2641,3.9152,-0.0316,9307.5627,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9316.0087,NA,4.26440000000000,4.17990000000000,0.00000000000000,0.16720000000000,3.2904,9311.7443,4.2644,4.2644,0.0000,0.0731,4.3585,0.4209,3.9376,0.0017,9311.7443,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9320.1206,NA,4.11190000000000,4.16640000000000,0.00000000000000,0.07870000000000,3.3449,9316.0087,4.1119,4.1119,0.0000,0.1672,4.0234,0.3285,3.6949,0.0980,9316.0087,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9324.3384,NA,4.21780000000000,4.16340000000000,0.00000000000000,0.06850000000000,3.2905,9320.1206,4.2178,4.2178,0.0000,0.0787,4.2076,0.3017,3.9059,-0.0515,9320.1206,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9328.4312,NA,4.09280000000000,4.16400000000000,0.00000000000000,0.04400000000000,3.3617,9324.3384,4.0928,4.0928,0.0000,0.0685,4.0683,0.2682,3.8001,0.0538,9324.3384,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9332.7181,NA,4.28690000000000,4.17450000000000,0.00000000000000,0.01900000000000,3.2493,9328.4312,4.2869,4.2869,0.0000,0.0440,4.2619,0.2611,4.0008,-0.0817,9328.4312,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9336.7880,NA,4.06990000000000,4.15750000000000,0.00000000000000,0.05800000000000,3.3369,9332.7181,4.0699,4.0699,0.0000,0.0190,4.1089,0.2657,3.8432,0.1294,9332.7181,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9340.9447,NA,4.15670000000000,4.15170000000000,0.00000000000000,0.02220000000000,3.3319,9336.7880,4.1567,4.1567,0.0000,0.0580,4.1209,0.2595,3.8614,-0.0818,9336.7880,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9344.8214,NA,3.87670000000000,4.16880000000000,0.00000000000000,0.05480000000000,3.6240,9340.9447,3.8767,3.8767,0.0000,0.0222,3.9093,0.2162,3.6931,-0.0121,9340.9447,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9349.1901,NA,4.36870000000000,4.18450000000000,0.00000000000000,0.01310000000000,3.4398,9344.8214,4.3687,4.3687,0.0000,0.0548,4.3270,0.2430,4.0840,-0.3078,9344.8214,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9353.1000,NA,3.90990000000000,4.15870000000000,0.00000000000000,0.05330000000000,3.6886,9349.1901,3.9099,3.9099,0.0000,0.0131,3.9501,0.1908,3.7593,0.2100,9349.1901,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9357.1971,NA,4.09710000000000,4.16490000000000,0.00000000000000,0.04710000000000,3.7564,9353.1000,4.0971,4.0971,0.0000,0.0533,4.0909,0.1939,3.8970,-0.2550,9353.1000,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9361.4924,NA,4.29530000000000,4.17310000000000,0.00000000000000,0.01750000000000,3.6342,9357.1971,4.2953,4.2953,0.0000,0.0471,4.2657,0.2280,4.0377,-0.0760,9357.1971,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9365.5741,NA,4.08170000000000,4.17290000000000,0.00000000000000,0.05960000000000,3.7254,9361.4924,4.0817,4.0817,0.0000,0.0175,4.1238,0.1920,3.9318,0.1224,9361.4924,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9369.7010,NA,4.12690000000000,4.15940000000000,0.00000000000000,0.07980000000000,3.7579,9365.5741,4.1269,4.1269,0.0000,0.0596,4.1471,0.2349,3.9122,-0.0777,9365.5741,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9373.8384,NA,4.13740000000000,4.16140000000000,0.00000000000000,0.07730000000000,3.7819,9369.7010,4.1374,4.1374,0.0000,0.0798,4.1349,0.2305,3.9044,-0.0345,9369.7010,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9377.9897,NA,4.15130000000000,4.17310000000000,0.00000000000000,0.06540000000000,3.8037,9373.8384,4.1513,4.1513,0.0000,0.0773,4.1394,0.2113,3.9281,-0.0357,9373.8384,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9382.1571,NA,4.16740000000000,4.16830000000000,0.00000000000000,0.06460000000000,3.8046,9377.9897,4.1674,4.1674,0.0000,0.0654,4.1666,0.2037,3.9629,-0.0170,9377.9897,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9386.3270,NA,4.16990000000000,4.16110000000000,0.00000000000000,0.05750000000000,3.7958,9382.1571,4.1699,4.1699,0.0000,0.0646,4.1628,0.1971,3.9657,0.0063,9382.1571,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9390.4857,NA,4.15870000000000,4.14700000000000,0.00000000000000,0.07770000000000,3.7841,9386.3270,4.1587,4.1587,0.0000,0.0575,4.1789,0.2267,3.9522,0.0229,9386.3270,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9394.6357,NA,4.15000000000000,4.20370000000000,0.00000000000000,0.01610000000000,3.8378,9390.4857,4.1500,4.1500,0.0000,0.0777,4.0884,0.1998,3.8886,-0.0450,9390.4857,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9399.3113,NA,4.67560000000000,4.14620000000000,0.00000000000000,0.01860000000000,3.3084,9394.6357,4.6756,4.6756,0.0000,0.0161,4.6781,0.2614,4.4167,0.0038,9394.6357,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9403.2116,NA,3.90030000000000,4.17200000000000,0.00000000000000,0.02880000000000,3.5801,9399.3113,3.9003,3.9003,0.0000,0.0186,3.9105,0.1595,3.7510,0.5036,9399.3113,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9407.2709,NA,4.05930000000000,4.16500000000000,0.00000000000000,0.04500000000000,3.6858,9403.2116,4.0593,4.0593,0.0000,0.0288,4.0755,0.2103,3.8652,-0.2647,9403.2116,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9411.5075,NA,4.23660000000000,4.16250000000000,0.00000000000000,0.02520000000000,3.6117,9407.2709,4.2366,4.2366,0.0000,0.0450,4.2168,0.2134,4.0034,-0.1032,9407.2709,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9415.6919,NA,4.18440000000000,4.17550000000000,0.00000000000000,0.02610000000000,3.6028,9411.5075,4.1844,4.1844,0.0000,0.0252,4.1853,0.2008,3.9845,0.0611,9411.5075,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9419.8186,NA,4.12670000000000,4.16650000000000,0.00000000000000,0.03830000000000,3.6426,9415.6919,4.1267,4.1267,0.0000,0.0261,4.1389,0.2063,3.9326,0.0179,9415.6919,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9423.9596,NA,4.14100000000000,4.16990000000000,0.00000000000000,0.05430000000000,3.6715,9419.8186,4.1410,4.1410,0.0000,0.0383,4.1570,0.2153,3.9417,-0.0432,9419.8186,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9428.1114,NA,4.15180000000000,4.16150000000000,0.00000000000000,0.09300000000000,3.6812,9423.9596,4.1518,4.1518,0.0000,0.0543,4.1905,0.2338,3.9567,-0.0205,9423.9596,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9432.1813,NA,4.06990000000000,4.16570000000000,0.00000000000000,0.06260000000000,3.7770,9428.1114,4.0699,4.0699,0.0000,0.0930,4.0395,0.1966,3.8429,-0.0139,9428.1114,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9436.3468,NA,4.16550000000000,4.16370000000000,0.00000000000000,0.05630000000000,3.7752,9432.1813,4.1655,4.1655,0.0000,0.0626,4.1592,0.2080,3.9512,-0.0938,9432.1813,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9440.9308,NA,4.58400000000000,4.18750000000000,0.00000000000000,0.01790000000000,3.3787,9436.3468,4.5840,4.5840,0.0000,0.0563,4.5456,0.2396,4.3060,-0.0220,9436.3468,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9445.0438,NA,4.11300000000000,4.14560000000000,0.00000000000000,0.01680000000000,3.4113,9440.9308,4.1130,4.1130,0.0000,0.0179,4.1119,0.2082,3.9037,0.4384,9440.9308,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9449.0784,NA,4.03460000000000,4.15900000000000,0.00000000000000,0.05440000000000,3.5357,9445.0438,4.0346,4.0346,0.0000,0.0168,4.0722,0.2113,3.8609,-0.0460,9445.0438,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9453.1731,NA,4.09470000000000,4.17660000000000,0.00000000000000,0.05200000000000,3.6176,9449.0784,4.0947,4.0947,0.0000,0.0544,4.0923,0.1967,3.8956,-0.1420,9449.0784,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9457.4285,NA,4.25540000000000,4.17550000000000,0.00000000000000,0.02820000000000,3.5377,9453.1731,4.2554,4.2554,0.0000,0.0520,4.2316,0.2160,4.0156,-0.0808,9453.1731,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9461.5467,NA,4.11820000000000,4.15060000000000,0.00000000000000,0.02870000000000,3.5701,9457.4285,4.1182,4.1182,0.0000,0.0282,4.1187,0.2749,3.8438,0.1048,9457.4285,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9465.6589,NA,4.11220000000000,4.17190000000000,0.00000000000000,0.06030000000000,3.6298,9461.5467,4.1122,4.1122,0.0000,0.0287,4.1438,0.2152,3.9286,-0.0537,9461.5467,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9469.7565,NA,4.09760000000000,4.15380000000000,0.00000000000000,0.06130000000000,3.6860,9465.6589,4.0976,4.0976,0.0000,0.0603,4.0986,0.2092,3.8894,-0.0416,9465.6589,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9473.9696,NA,4.21310000000000,4.19450000000000,0.00000000000000,0.01980000000000,3.6674,9469.7565,4.2131,4.2131,0.0000,0.0613,4.1716,0.1987,3.9729,-0.0969,9469.7565,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9478.2004,NA,4.23080000000000,4.15750000000000,0.00000000000000,0.02300000000000,3.5941,9473.9696,4.2308,4.2308,0.0000,0.0198,4.2340,0.1955,4.0385,0.0556,9473.9696,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9482.3592,NA,4.15880000000000,4.14860000000000,0.00000000000000,0.05050000000000,3.5839,9478.2004,4.1588,4.1588,0.0000,0.0230,4.1863,0.2174,3.9689,0.0822,9478.2004,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9486.4023,NA,4.04310000000000,4.19540000000000,0.00000000000000,0.04440000000000,3.7362,9482.3592,4.0431,4.0431,0.0000,0.0505,4.0370,0.1924,3.8446,-0.0366,9482.3592,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9490.6438,NA,4.24150000000000,4.13830000000000,0.00000000000000,0.05900000000000,3.6330,9486.4023,4.2415,4.2415,0.0000,0.0444,4.2561,0.2446,4.0115,-0.0952,9486.4023,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9494.8206,NA,4.17680000000000,4.16160000000000,0.00000000000000,0.04790000000000,3.6178,9490.6438,4.1768,4.1768,0.0000,0.0590,4.1657,0.2785,3.8872,0.0799,9490.6438,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9498.8886,NA,4.06800000000000,4.19940000000000,0.00000000000000,0.05060000000000,3.7492,9494.8206,4.0680,4.0680,0.0000,0.0479,4.0707,0.2056,3.8651,-0.0226,9494.8206,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9503.1498,NA,4.26120000000000,4.15400000000000,0.00000000000000,0.07020000000000,3.6420,9498.8886,4.2612,4.2612,0.0000,0.0506,4.2808,0.2305,4.0503,-0.0860,9498.8886,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9507.6630,NA,4.51320000000000,4.17840000000000,0.00000000000000,0.01890000000000,3.3072,9503.1498,4.5132,4.5132,0.0000,0.0702,4.4619,0.2471,4.2148,0.0828,9503.1498,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9512.0103,NA,4.34730000000000,4.14760000000000,0.00000000000000,0.14960000000000,3.1075,9507.6630,4.3473,4.3473,0.0000,0.0189,4.4780,0.4176,4.0604,0.3656,9507.6630,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9516.1088,NA,4.09850000000000,4.17130000000000,0.00000000000000,0.12680000000000,3.1803,9512.0103,4.0985,4.0985,0.0000,0.1496,4.0757,0.4020,3.6737,0.1760,9512.0103,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9519.9788,NA,3.87000000000000,4.18430000000000,0.00000000000000,0.93160000000000,3.4946,9516.1088,3.8700,3.8700,0.0000,0.1268,4.6748,1.0549,3.6199,-0.0858,9516.1088,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9524.2476,NA,4.26880000000000,4.15370000000000,0.00000000000000,0.08140000000000,3.3795,9519.9788,4.2688,4.2688,0.0000,0.9316,3.4186,0.3096,3.1090,-0.2837,9519.9788,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9528.5761,NA,4.32850000000000,4.17340000000000,0.00000000000000,0.04360000000000,3.2244,9524.2476,4.3285,4.3285,0.0000,0.0814,4.2907,0.2766,4.0141,0.0954,9524.2476,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9532.7112,NA,4.13510000000000,4.16650000000000,0.00000000000000,0.05700000000000,3.2558,9528.5761,4.1351,4.1351,0.0000,0.0436,4.1485,0.2678,3.8807,0.1620,9528.5761,NA,NA,NA
FlyingBird.exe,46456,0x1E2504FE000,DXGI,0,0,0,Composed: Copy with GPU GDI,8537.5871,NA,926.30420000000004,866.65620000000001,0.07410000000000,0.43550000000000,6.6989,7611.3453,926.3159,926.2418,0.0741,0.2571,926.4202,0.4138,926.0064,-777.2486,7611.3453,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9536.7868,NA,4.07560000000000,4.16860000000000,0.00000000000000,0.03190000000000,3.3488,9532.7112,4.0756,4.0756,0.0000,0.0570,4.0505,0.2595,3.7910,-0.0335,9532.7112,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9541.1176,NA,4.33080000000000,4.17030000000000,0.00000000000000,0.02050000000000,3.1883,9536.7868,4.3308,4.3308,0.0000,0.0319,4.3194,0.2453,4.0741,-0.0947,9536.7868,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9545.0107,NA,3.89310000000000,4.13820000000000,0.00000000000000,1.52130000000000,3.4334,9541.1176,3.8931,3.8931,0.0000,0.0205,5.3939,1.6771,3.7168,0.1926,9541.1176,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9549.2820,NA,4.27130000000000,4.19400000000000,0.00000000000000,0.10600000000000,3.3561,9545.0107,4.2713,4.2713,0.0000,1.5213,2.8560,0.3225,2.5335,-0.3009,9545.0107,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9553.4268,NA,4.14480000000000,4.16420000000000,0.00000000000000,0.19320000000000,3.3755,9549.2820,4.1448,4.1448,0.0000,0.1060,4.2320,0.3914,3.8406,0.1071,9549.2820,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9557.5923,NA,4.16550000000000,4.15840000000000,0.00000000000000,0.49210000000000,3.3684,9553.4268,4.1655,4.1655,0.0000,0.1932,4.4644,0.6994,3.7650,-0.0136,9553.4268,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9561.7431,NA,4.15080000000000,4.15370000000000,0.00000000000000,0.03650000000000,3.3713,9557.5923,4.1508,4.1508,0.0000,0.4921,3.6952,0.2668,3.4284,0.0118,9557.5923,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,9565.8741,NA,4.13100000000000,4.18920000000000,0.00000000000000,0.03860000000000,3.4295,9561.7431,4.1310,4.1310,0.0000,0.0365,4.1331,0.2561,3.8770,-0.0384,9561.7431,NA,NA,NA
